wcag,count
1.4.3,3884
2.4.1,490
4.1.2,2852
1.3.1,4567
2.4.2,11
3.1.1,336
4.1.1,690
2.4.4,538
1.1.1,2075
2.2.1,1
2.2.4,1
3.2.5,1
1.4.4,42
2.4.7,13
