wcag,count
1.4.3,2109
1.3.1,852
4.1.1,562
1.1.1,130
2.4.4,453
4.1.2,666
3.1.1,36
2.4.1,18
2.2.1,4
2.2.4,4
3.2.5,4
2.4.7,1
2.4.2,5
1.4.4,1
